hitzig.nobound10-10all.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound10-10all.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10all.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound10-10all.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound10-10all.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10all.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound10-10all.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound10-10all.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10lex.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound10-10lex.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10lex.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound10-10lex.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound10-10lex.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex	hitzig.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex	hitzig.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex	hitzig.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex	hitzig.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex	hitzig.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex	hitzig.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex	hitzig.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex	_model
4.79858323020032	4.689565374112892	4.191148866767969	4.400299158556584	4.3172529125587955	3.554513011934237	4.009908338349106	3.9775884961864603	3.7788880703790704	4.782433889066401	4.70721615155275	4.189570631198524	4.347462670742366	4.298341514363884	3.833284117603802	4.11543236135458	4.069872244962031	3.9126077659831853	2.592187797720235	2.3910622184448562	0	2.9539973876494927	2.8399252845758407	1.8862905258941534	3.4039718149475346	3.3517491548478544	3.1565331675994464	3.5889141574795813	3.5427669311539045	3.1439783903002785	3.6115532027724	3.5852876498758306	3.2516223399525725	3.678307455024301	3.648118549347063	3.462478255966827	3.92587122095362	3.74534929275028	2.816107209112232	3.782327184278685	3.6834123099857905	2.8961141790840226	3.8425662631485986	3.8009278226816208	3.5812478813346384	4.157342544022364	4.064131657288421	3.5739220932956886	4.004085995477115	3.9620738877045754	3.556272383674179	3.963830264251063	3.9115963093287696	3.7342888855456717	hitzig.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex
4.78435245773271	4.72267250417459	4.439638851025602	3.9990682070036283	4.052756411274969	3.8863080834968526	4.133878625966364	4.229195764318198	4.301538307045242	4.817658193899988	4.7823946825569426	4.516953021865927	4.264806647231718	4.317961212310882	4.258929928790321	4.295683800106551	4.353791508836095	4.412633115748442	2.6686568552820735	2.853689406298989	2.9539973876494927	0	1.5307253614577547	2.5162350031624743	3.488168595610121	3.6552494114470084	3.8967428817419054	3.72195021949199	3.865884647203108	3.997739854064777	3.5008334223651003	3.6914757201382593	3.900534081410324	3.9004167884744287	4.020487467368565	4.1411059230655	3.9243546433834595	3.895716346644542	3.6651097131870243	2.9527954116441446	3.1271382895996216	3.2869641745451017	3.9462725758077397	4.055941481725025	4.16231028376179	4.21510320449204	4.237756220215837	4.200742400361044	3.8776389992314075	3.988475237446953	4.067423785266096	4.157315674866096	4.222558817410079	4.295389421360497	hitzig.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex
4.850478537544527	4.696448178956412	4.427143397846908	4.156870413078413	3.9890712553693515	3.8548601740612307	4.197107539523263	4.124407776034225	4.25087887089797	4.885927766905352	4.771156269424772	4.4987151792371805	4.370111806918235	4.274208073913427	4.2315661191467955	4.323304763124422	4.251828912991878	4.363466541299553	2.9922822581721835	2.556742190462147	2.8399252845758407	1.5307253614577547	0	2.293758262540241	3.618458217481132	3.4643322155643888	3.810695898111196	3.8680688548247764	3.7586817997817428	3.9565689317371944	3.660562852045396	3.5644429943130835	3.847117536080431	3.977677626972583	3.893629142974933	4.082841654377782	4.088776024200152	3.820588884529166	3.630683116103331	3.247584037716274	2.95508350648978	3.2039858093008924	4.018976193387947	3.9146330028162506	4.092446484582285	4.326806641142209	4.185070628560588	4.162281515742638	4.004455303473378	3.9069151804798543	4.024082420763721	4.183749400148876	4.09803546616196	4.230312542575576	hitzig.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex
4.93514951004768	4.82804852222802	4.346935378747632	4.344612583144269	4.250433718202469	3.4514637270640827	3.8941715051170216	3.853542042766484	3.6199547292492267	4.830396282379044	4.741383335357822	4.216686798740685	4.29270093376831	4.221897798711986	3.7010192115754776	3.9929459751847034	3.9415321997681283	3.768004910592353	3.4344923044620166	3.2231292097568396	1.8862905258941534	2.5162350031624743	2.293758262540241	0	3.158690108318726	3.08427763845866	2.780659895986241	3.6391588953051692	3.5707084213139413	3.098692946068663	3.3883113396796642	3.344000930688948	2.896958030804816	3.503857237961109	3.46538546496982	3.2190541820209666	4.2813561999708964	4.1046688424109785	3.2112827731916087	3.630062089948381	3.481235918326682	2.5451379981274007	3.6715176380086647	3.613819206962484	3.3372607512500094	4.21436657912678	4.103731092387118	3.565417148157565	3.858565328611696	3.7907325015584696	3.304830422091166	3.7988722914272226	3.734470488436369	3.5229079928693556	hitzig.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex
5.03523494302987	4.980806287563134	4.582014141587466	4.559619687673855	4.5581650826021285	3.9585192814842496	3.0252316133374575	3.2398027398978324	3.3457986632344263	4.780461235441299	4.720970061983559	4.265260398623027	4.137829323311169	4.1442123725866455	3.797973969906261	3.2472912881803837	3.405932248271835	3.5193661122881585	3.983402819599817	4.020366283244121	3.4039718149475346	3.488168595610121	3.618458217481132	3.158690108318726	0	1.5624942034982647	2.3009403871730854	3.2888006823079987	3.380411151248673	3.3127202722402576	2.964222067338924	3.127726818742061	3.1507487837542123	2.0590081208324325	2.516695066374279	2.8998637742349564	4.538506602705937	4.508144962796528	3.879869133690539	4.104928990809989	4.145328798730602	3.5798330957075253	2.5583357610290607	2.853760742785107	3.048582760394714	4.070729705475534	4.055537623553489	3.727372358347825	3.6392008490417815	3.690026101356147	3.4711781882183574	2.8978091982075624	3.0974779767994014	3.2632810299175143	hitzig.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex
5.068199287407714	4.951894934537903	4.566848024123689	4.6210649898692076	4.497876508817658	3.930029677789653	3.2413341158429785	3.0150353475092757	3.2675394050656386	4.834377503409119	4.691606950343671	4.250358827309583	4.227497619846833	4.075259568946711	3.765667850184154	3.426826178600216	3.228602260511197	3.4675362669394647	4.080113955495113	3.9045074059593867	3.3517491548478544	3.6552494114470084	3.4643322155643888	3.08427763845866	1.5624942034982647	0	2.0978669993034087	3.467058725592546	3.2152674855053207	3.2547037013542437	3.1735186892995406	2.9195660233869534	3.0673189025516803	2.533589419632671	2.12134696000677	2.8240723774922376	4.590783440470521	4.434422480864046	3.8479161174593357	4.200528326651465	4.049891518297274	3.53460706595515	2.87683498580536	2.5310654308782308	2.9476487946239587	4.154790986293785	3.969644517394793	3.6811451290430903	3.7476895434286024	3.5578984117966357	3.4018098639540595	3.1207561117692375	2.8502389208665546	3.186736480906552	hitzig.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex
5.125070343049759	5.040388407552267	4.577626104449047	4.721517730630665	4.651100875165553	3.85016440392309	3.495305847232435	3.4171339851975775	2.9433833796447475	4.883892923780482	4.7820025577453364	4.239403007915561	4.344002460993347	4.245829523313945	3.648370289633007	3.6196094309474747	3.5411739036537377	3.1888827205390657	4.250610529997274	4.154024509416491	3.1565331675994464	3.8967428817419054	3.810695898111196	2.780659895986241	2.3009403871730854	2.0978669993034087	0	3.6571493194862783	3.5239410359170584	2.91375998418787	3.409337473623935	3.2939534061795426	2.6330293072550726	2.8749663682772906	2.7762141138090355	2.0145298214478147	4.6908049872924575	4.586225528494127	3.7752295750426033	4.3450351583230145	4.261968937471917	3.3819254965932806	3.2024190136925244	3.0901403712604507	2.4176666586741464	4.27556062024507	4.1493090502903645	3.560266967485045	3.919150863739751	3.808000546271352	3.1867501229407478	3.3497161414395316	3.2459279302913506	2.7684397067617814	hitzig.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex
4.949162942005693	4.908844967483969	4.577901593233311	4.58752480304431	4.612297657627981	4.159045315780482	3.928037647427312	4.016054908137545	4.037018333877484	4.38755901948587	4.368384790641168	3.9812292460943137	3.6646670634491016	3.744102632034644	3.6214492265375835	3.6730764120190655	3.7709756209418805	3.85695469631986	3.8560373156953824	3.967531354012883	3.5889141574795813	3.72195021949199	3.8680688548247764	3.6391588953051692	3.2888006823079987	3.467058725592546	3.6571493194862783	0	1.5053477760828933	2.288659135386841	1.5871426660001924	2.1516195279580805	2.7352625323952244	2.7628181378500107	3.019289276836572	3.314082277463657	4.410970009653566	4.399185452057404	3.956104386677769	4.172613650378935	4.242040816974191	3.8706273821197494	3.7346940664965196	3.842372749787275	3.8958150745098825	3.0916334668927665	3.2023285487240143	3.1394790397670276	2.9627673862537542	3.1503811126399084	3.247353514001332	3.4308569271495055	3.5512985939852664	3.683179786261562	hitzig.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex
4.9936644547599975	4.890965301229595	4.56884451182443	4.655504411873289	4.5741075595543395	4.13822759070524	3.9719949367655527	3.8720092559626	3.951980937563294	4.471031720188809	4.316810315728073	3.940668877467524	3.7804424044563123	3.592814239346875	3.516200439435973	3.723494489354639	3.563571152326017	3.739534055580146	3.9802923730594078	3.8613084830599265	3.5427669311539045	3.865884647203108	3.7586817997817428	3.5707084213139413	3.380411151248673	3.2152674855053207	3.5239410359170584	1.5053477760828933	0	2.1019215490100738	2.0574953670313056	1.4824241293273894	2.5176916495885964	2.9116161459129684	2.648695336252314	3.146774371720486	4.498328392102841	4.352734148427138	3.9388645124417088	4.281500942876132	4.190361635960985	3.8399619217116334	3.7977234489040717	3.6729099805052914	3.8007992326078743	3.311998741521374	3.010195710267234	3.0325650889886924	3.148746914844976	2.8886565059617175	3.094733550062623	3.5014616323338634	3.3022038202852353	3.549928003422554	hitzig.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex
5.040953386428434	4.9647752728375485	4.540506216653239	4.72404804003888	4.674650304064665	3.9406680944678554	3.926335139644908	3.876746782896799	3.613707848061319	4.577865484448716	4.480816838189697	3.9148982800896124	3.967944510628654	3.8630731592180254	3.242612220252061	3.69370725478674	3.606746937055113	3.3538856960143058	4.159642160139167	4.097421112500865	3.1439783903002785	3.997739854064777	3.9565689317371944	3.098692946068663	3.3127202722402576	3.2547037013542437	2.91375998418787	2.288659135386841	2.1019215490100738	0	2.499640849645285	2.3609586249584638	1.3465377493016293	2.88717872213512	2.7890475388940823	2.3349364011223868	4.600957871445939	4.502300129096174	3.746577292808634	4.372208888520589	4.323042920249149	3.545698136920607	3.7396972761918006	3.682874918581913	3.373627079766916	3.6118334115790294	3.456900897743975	2.6852928308364996	3.401599125106605	3.280342166923375	2.5895042591774287	3.471145092067359	3.366321252365786	3.044154352887232	hitzig.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex
4.956490641930761	4.9137520211855845	4.5772327637237344	4.532332662452282	4.556119378225587	4.067357279095816	3.7424142154524658	3.838844052549693	3.869217744184531	4.460359354218754	4.409847350054645	3.996384435872584	3.492560276099934	3.5586390470852782	3.4052839564072035	3.4362897656874747	3.545966334577704	3.662168840363186	3.98609517622814	4.040804552931623	3.6115532027724	3.5008334223651003	3.660562852045396	3.3883113396796642	2.964222067338924	3.1735186892995406	3.409337473623935	1.5871426660001924	2.0574953670313056	2.499640849645285	0	1.4723852628374638	2.3147082663343537	2.3746348717359242	2.6960532599775644	3.068734517551275	4.500333312548628	4.469928358548057	3.9887504989455733	4.084937380277502	4.155279569835076	3.727449568714282	3.4983907783563097	3.624453994137393	3.6929756182876847	3.355239740907604	3.384793331846829	3.2239896501762493	2.611603261664229	2.8157882367806732	2.940679083011655	3.1469504808015607	3.2831019095860174	3.4606423283597016	hitzig.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex
4.99270357284556	4.896938714610592	4.571595317259963	4.609164163173172	4.524766002053273	4.0644006266785935	3.8247952669278047	3.7114628092837143	3.803660130039379	4.535414494141953	4.37095269153868	3.974292127162178	3.649980356489846	3.4261565033535937	3.3313202075100277	3.5411960259619257	3.3579625594537714	3.571741614493839	4.094565824876262	3.9575249683427396	3.5852876498758306	3.6914757201382593	3.5644429943130835	3.344000930688948	3.127726818742061	2.9195660233869534	3.2939534061795426	2.1516195279580805	1.4824241293273894	2.3609586249584638	1.4723852628374638	0	2.1011972263449143	2.638555795336682	2.311342342387448	2.9270386764383516	4.567954609247759	4.424855255314911	3.9792380201869344	4.203263656421869	4.103116218807427	3.7107144018478335	3.601454408848493	3.4578343143952446	3.6112891471833257	3.5347534599710175	3.238930025989182	3.1436618337992193	2.8862367902070036	2.539393065264511	2.808195698696548	3.2753565002875362	3.033859403575756	3.3447338346834927	hitzig.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex
5.038132957407992	4.96642380470778	4.545482751378936	4.690451352827052	4.640378829150582	3.8870490291237787	3.820183702532773	3.7584961238486785	3.4633159112592993	4.629311999870629	4.515031723112407	3.9521693564194016	3.8944971203184906	3.766030877016774	3.0792879139870575	3.5776375615703713	3.4742768648221607	3.176778730316699	4.2428067347184255	4.158195052215397	3.2516223399525725	3.900534081410324	3.847117536080431	2.896958030804816	3.1507487837542123	3.0673189025516803	2.6330293072550726	2.7352625323952244	2.5176916495885964	1.3465377493016293	2.3147082663343537	2.1011972263449143	0	2.7386600809771973	2.5850113828077137	1.9751360890482133	4.6481382053253375	4.54386779986263	3.8014321932062263	4.3285688248230025	4.271712906813288	3.4446330964099463	3.6029549347306773	3.5300074055328023	3.16898705993062	3.7871124981804516	3.6063816475909105	2.872071293583322	3.2780938025436415	3.1119843385574986	2.2866032349739323	3.324568927666234	3.189494617393829	2.7922025279533167	hitzig.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex
5.063859168362976	5.012997520861164	4.628302050224129	4.707972265573548	4.6975717207160494	4.087937952633486	3.3245471982233474	3.4653064007663703	3.497819036826005	4.642621925416983	4.5783206820945965	4.109331637574419	3.912791294821102	3.9171342553048834	3.5572527808015773	2.904016344087236	3.1119108222238534	3.249452757344692	4.257214216677626	4.2651764452187235	3.678307455024301	3.9004167884744287	3.977677626972583	3.503857237961109	2.0590081208324325	2.533589419632671	2.8749663682772906	2.7628181378500107	2.9116161459129684	2.88717872213512	2.3746348717359242	2.638555795336682	2.7386600809771973	0	1.5921793912939808	2.28793043653291	4.672122159996287	4.635004206018394	4.030055107433912	4.351470410164136	4.372347507255924	3.7935840870391355	3.0153913993302632	3.2153584281909464	3.294213923482776	3.8112823818953547	3.7994371089341796	3.465370891704847	3.347148545339667	3.4157159187065136	3.217199080599958	2.456410575877533	2.7508531397632336	2.983534699928183	hitzig.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex
5.100799547918167	5.002910775135176	4.62988276044286	4.7599911379018724	4.665304737109445	4.080639318208396	3.498023883213149	3.3206164113942	3.446830686465287	4.706922802884313	4.548825496497417	4.094593950432279	4.019696703400056	3.8207644899517246	3.502887260145503	3.1547519373253086	2.8711466922424815	3.168361928084293	4.326887766491689	4.191532088610066	3.648118549347063	4.020487467368565	3.893629142974933	3.46538546496982	2.516695066374279	2.12134696000677	2.7762141138090355	3.019289276836572	2.648695336252314	2.7890475388940823	2.6960532599775644	2.311342342387448	2.5850113828077137	1.5921793912939808	0	2.135958060296921	4.718596589189196	4.590290463663646	4.0164159615907025	4.428019307275886	4.317771412145612	3.772985546191518	3.243891347771312	3.0091749961028356	3.2264516557417937	3.927376086096601	3.6911914664737786	3.4026883975524647	3.49317836512135	3.2339060444478247	3.1116756204874316	2.8025548849637003	2.39121596645077	2.8665495137003956	hitzig.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex
5.132920771016775	5.0637867849096	4.623950415692667	4.811354484951928	4.753863595302782	3.99308496924438	3.6720676632075597	3.6064785458479616	3.208986306202526	4.769675230745897	4.659907822310646	4.099558639714843	4.169563224765853	4.046339103014548	3.38074296224548	3.4159476976040075	3.3085337193800646	2.843821047947475	4.4098029616145364	4.331509336818105	3.462478255966827	4.1411059230655	4.082841654377782	3.2190541820209666	2.8998637742349564	2.8240723774922376	2.0145298214478147	3.314082277463657	3.146774371720486	2.3349364011223868	3.068734517551275	2.9270386764383516	1.9751360890482133	2.28793043653291	2.135958060296921	0	4.773557097345798	4.6828814472762295	3.9340011425552412	4.503906470910402	4.438593470633034	3.629591971899292	3.455724943237036	3.3763455140592695	2.8553117912434174	4.083461775496016	3.9290594698237573	3.2829167988473733	3.725282107272716	3.584960934419244	2.861779237528092	3.1396526074629616	3.004989501969158	2.337080218807034	hitzig.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex
3.8783119668867254	3.928127861428267	3.8191587076915994	3.9165899609584547	4.041889996966612	4.095421269137655	4.4750939282027895	4.547913652956425	4.657712704479569	4.479364330010245	4.55093423229032	4.4781002829296215	4.443142695474468	4.540228256146235	4.600588199689471	4.676608538381048	4.726634605543533	4.794538650464297	3.396867614091622	3.664292037486611	3.92587122095362	3.9243546433834595	4.088776024200152	4.2813561999708964	4.538506602705937	4.590783440470521	4.6908049872924575	4.410970009653566	4.498328392102841	4.600957871445939	4.500333312548628	4.567954609247759	4.6481382053253375	4.672122159996287	4.718596589189196	4.773557097345798	0	1.653893091147674	2.6728311244873333	3.0456216603223085	3.343205635892707	3.7381653403526625	4.353859139180633	4.43708055105102	4.567482016751817	3.8937923004247454	4.077546450399963	4.298391970266149	4.222484767477804	4.358878627873106	4.513448720083887	4.576731468449503	4.632954789596676	4.715211034507564	hitzig.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex
4.042873235055543	3.8249458598436026	3.716572961258884	3.990402904436991	3.848381543902748	3.9406294586425408	4.448646621506153	4.377276755047822	4.5479323679757595	4.5759321994398325	4.483152608746189	4.392250718160517	4.455343752547594	4.404265680104046	4.48799459129728	4.640896862739086	4.584591353468299	4.701670950421313	3.444729853264322	3.356467374616015	3.74534929275028	3.895716346644542	3.820588884529166	4.1046688424109785	4.508144962796528	4.434422480864046	4.586225528494127	4.399185452057404	4.352734148427138	4.502300129096174	4.469928358548057	4.424855255314911	4.54386779986263	4.635004206018394	4.590290463663646	4.6828814472762295	1.653893091147674	0	2.3790952723504497	3.135350877069953	2.9219322807557977	3.479821374299828	4.337989498581685	4.249578441185835	4.44989179745663	4.026261455447901	3.9221686773717375	4.204633152404737	4.240237042848167	4.197904463044554	4.404396385568695	4.547295152419575	4.483887551259426	4.619910353853446	hitzig.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex
4.287187440113125	4.160648365940087	3.490446415820159	4.023119593725437	3.930114896750008	3.1357999832556156	3.8614543378701107	3.83987627885129	3.701275986115305	4.515130706822833	4.449646340977994	3.860741257840535	4.201482726549373	4.159366499799663	3.7375720250978617	4.059968338478164	4.033314606807404	3.9170208477805883	3.4822801028384793	3.43726266169987	2.816107209112232	3.6651097131870243	3.630683116103331	3.2112827731916087	3.879869133690539	3.8479161174593357	3.7752295750426033	3.956104386677769	3.9388645124417088	3.746577292808634	3.9887504989455733	3.9792380201869344	3.8014321932062263	4.030055107433912	4.0164159615907025	3.9340011425552412	2.6728311244873333	2.3790952723504497	0	3.186916485134249	3.067678528272025	2.2769366672535334	3.7100404095225477	3.6806598899114693	3.532476807716306	3.804564150688643	3.7391212927574253	3.252247675729258	3.861902388121795	3.8462361460538723	3.529585937402179	3.9276167593620546	3.894218766928309	3.7691199407149325	hitzig.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex
4.400999661212449	4.352864070063288	4.10112890009846	3.1955010142727893	3.3776173384414614	3.5119946893237723	4.0213685400465655	4.142096721176011	4.301913238421725	4.595966342690025	4.598712669105629	4.419698906931798	4.015953999867916	4.148277371235681	4.235046541933348	4.307649118905108	4.392664329793397	4.489658882352735	3.596364577179588	3.752210835753888	3.782327184278685	2.9527954116441446	3.247584037716274	3.630062089948381	4.104928990809989	4.200528326651465	4.3450351583230145	4.172613650378935	4.281500942876132	4.372208888520589	4.084937380277502	4.203263656421869	4.3285688248230025	4.351470410164136	4.428019307275886	4.503906470910402	3.0456216603223085	3.135350877069953	3.186916485134249	0	1.5732156833212485	2.619623271928011	3.778485946185041	3.9169962310888797	4.136950789639146	3.928590134524768	4.042923818547074	4.156819495248587	3.594637822812047	3.812131419593388	4.068835054805407	4.157346435880727	4.253930958004027	4.378340040450828	hitzig.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex
4.513857316852869	4.315687889851234	4.0711458638805915	3.4563524016923393	3.2002398350322303	3.4053656568323762	4.085435396027271	3.9942394117676305	4.224983794836463	4.700822726528218	4.587145995572274	4.3966623844037	4.151373427032201	4.068307638977479	4.181346331593519	4.343190685335257	4.279652565977967	4.429645488788731	3.739001848655737	3.5812922061464367	3.6834123099857905	3.1271382895996216	2.95508350648978	3.481235918326682	4.145328798730602	4.049891518297274	4.261968937471917	4.242040816974191	4.190361635960985	4.323042920249149	4.155279569835076	4.103116218807427	4.271712906813288	4.372347507255924	4.317771412145612	4.438593470633034	3.343205635892707	2.9219322807557977	3.067678528272025	1.5732156833212485	0	2.3246791465392014	3.8547504322197077	3.714963007999243	4.033478015550895	4.091580792270346	3.9713156676324255	4.1197107854133606	3.770861352794762	3.692110396849115	4.009889889077715	4.197801855403618	4.115606392628906	4.304021925825371	hitzig.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex
4.693444244998806	4.55860821423874	3.964276670573755	3.834153746968788	3.6977896460239417	2.71297792230263	3.5835424748363285	3.541176280759897	3.3251261100658844	4.6627958424373315	4.5682412758173925	3.9719659821670628	4.031804124674206	3.961712500088091	3.395011608877351	3.812996205783181	3.773383439964272	3.598013838565941	3.8135411406603468	3.708541972250617	2.8961141790840226	3.2869641745451017	3.2039858093008924	2.5451379981274007	3.5798330957075253	3.53460706595515	3.3819254965932806	3.8706273821197494	3.8399619217116334	3.545698136920607	3.727449568714282	3.7107144018478335	3.4446330964099463	3.7935840870391355	3.772985546191518	3.629591971899292	3.7381653403526625	3.479821374299828	2.2769366672535334	2.619623271928011	2.3246791465392014	0	3.293180155109323	3.2196405580660667	2.96493485635601	3.954175258826656	3.852288941188361	3.272091834508093	3.5332671535346405	3.47938660136005	2.969332445148033	3.603390826118392	3.551097265929049	3.339626139491446	hitzig.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex
4.938915681983628	4.886907676469733	4.452804588607439	4.322426099530895	4.342687564461965	3.7509833427282917	1.8578505501827252	2.391460191566166	2.760037801424347	4.602996090806755	4.543410407855362	4.071655203257233	3.8624875063909934	3.9151414983001445	3.609777421797932	2.5717684011614916	2.9189199856823427	3.189111992076938	4.308797620048482	4.316922403368126	3.8425662631485986	3.9462725758077397	4.018976193387947	3.6715176380086647	2.5583357610290607	2.87683498580536	3.2024190136925244	3.7346940664965196	3.7977234489040717	3.7396972761918006	3.4983907783563097	3.601454408848493	3.6029549347306773	3.0153913993302632	3.243891347771312	3.455724943237036	4.353859139180633	4.337989498581685	3.7100404095225477	3.778485946185041	3.8547504322197077	3.293180155109323	0	1.5259384266640321	2.234253012715263	3.780920518234242	3.7993167677619715	3.5117285328016568	3.260769201353847	3.3788863232625745	3.2496637690509522	1.9823300093322007	2.4390910575151925	2.8422493718308877	hitzig.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex
5.000102439572583	4.870192668022911	4.453393474686163	4.417808436821614	4.264585451086774	3.717007850496661	2.3470345469611344	1.9605815637927269	2.6447674008695827	4.686371109194607	4.517775024346575	4.062380812905327	4.0028620752408415	3.8345442652439883	3.571069729002831	2.9033940018933784	2.678441377876662	3.1371042417343014	4.373222522877842	4.233444441400036	3.8009278226816208	4.055941481725025	3.9146330028162506	3.613819206962484	2.853760742785107	2.5310654308782308	3.0901403712604507	3.842372749787275	3.6729099805052914	3.682874918581913	3.624453994137393	3.4578343143952446	3.5300074055328023	3.2153584281909464	3.0091749961028356	3.3763455140592695	4.43708055105102	4.249578441185835	3.6806598899114693	3.9169962310888797	3.714963007999243	3.2196405580660667	1.5259384266640321	0	2.0363590337663444	3.9255405129144423	3.6997498109796063	3.4753701748501884	3.454899112385013	3.220575447408317	3.174100300631631	2.4431971662172853	2.0569249620159695	2.7584856216105207	hitzig.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex
