cw	pmi_4	raw_4	freq
Widersacher/NN	3.2279162	1	2659
Widerspruch/NN	0.5264045	1	40073
Wido/NE	6.35395	1	121
Wiedereinführung/NN	4.2462144	2	1892
Wien/NE	-0.057086874	1	76213
Wiesbadener/NN	3.5670412	1	1911
Wild/NN	2.2735283	1	7108
Wilhelm/NE	1.4980532	2	31743
Wilhelmshöhe/NN	5.5352917	1	272
Wille/NN	0.7136283	2	63906
Willi/NE	2.066673	1	9330
Windmühle/NN	4.0215187	1	1246
Wirkung/NN	-0.28625384	1	89927
Wirtschaftlichkeitsaspekt/NN	9.72599	1	4
Wirtschaftsredakteur/NN	6.9773946	1	64
Wirtschaftswachstum/NN	2.935331	2	7188
Woche/NN	0.7907407	8	242173
Wolfgang/NE	0.04296281	1	70830
Wolke/NN	1.4818832	1	15556
Woo-Martial/NN	11.013845	1	1
Woolrich/NE	8.730188	2	25
Word/NN	2.9727943	1	3543
Wort./NE	5.75961	1	197
Wort/NN	0.86545676	9	262382
Wortbeitrag/NN	5.569805	1	256
Wortduellen/NN	9.4557	1	5
Wortgefecht/NN	8.093588	19	395
Wortgefechte./NE	11.013845	1	1
Wortmeldung/NN	4.1098466	1	1191
Wortwechsel/NN	6.741703	5	401
Wrisberg/NE	8.686567	1	11
Wunde/NN	0.50103015	1	44288
Wuppertal/NE	1.8639715	1	10953
Wutanfall/NN	4.8189297	1	555
Wärter/NN	3.9329772	1	1363
York/NE	1.0923272	2	46615
Zacharias/NE	4.025547	1	1300
Zauberes.../NN	11.013845	1	1
Zaun/NN	2.1145918	1	8165
Zeit/NN	0.40373352	16	716474
Zeitpunkt/NN	0.43742412	2	83584
Zeitung/NN	-0.24204561	1	90222
Zentrum/NN	1.0347128	3	71375
Zepp-LaRouche/NN	4.6861315	1	662
Zeug/NN	1.2504101	1	19605
Zeuge/NN	2.0469093	3	25968
Zitat/NN	0.4909409	1	74830
Zukunft/NN	0.7295241	5	163036
Zusammenhang/NN	-0.83561254	1	151337
Zusammenstoß/NN	2.8242536	1	3973
Zuschauer/NN	1.513229	3	44901
Zuschauerrang/NN	6.0929523	1	158
Zuwanderung/NN	2.2393968	1	7222
Zweikampf/NN	4.189811	2	2068
Zwischenbilanz/NN	3.2565265	1	2874
Zwischenfrage/NN	4.9673595	1	552
Zwischenruf/NN	3.8009055	1	2293
[/$(	-0.9198701	3	507058
]/$(	-0.10944056	7	526136
ab/APP	-0.46621954	2	223675
ab/PTK	-0.56248885	2	267298
aber/ADV	0.3714078	27	1283912
aber/KON	0.50153464	21	975425
abgründig/ADJ	4.7828717	1	558
abkühlen/VVF	4.56377	1	763
ablaufen/VVI	3.0516906	1	3424
abquälen/VVF	7.7087913	1	30
abschießen/VVP	3.852902	1	1569
abschmecken/VVP	5.93789	1	192
absehen/VVI	2.4444625	1	6316
abspielen/VVF	2.8496904	1	4274
absprechen/VVI	3.4324439	1	2408
abweisend/ADJ	4.082129	1	1160
achten.[51/VVP	11.013845	1	1
aggressiv/ADJ	2.4600065	3	17097
akademisch/ADJ	1.3361843	1	17142
aktivistinnen/ADJ	3.5656567	1	1890
aktuell/ADJ	0.19417422	3	169677
albern/ADJ	3.1027958	1	3103
alle/PIA	-0.49174693	11	1213527
alle/PIS	-0.07664749	14	1045148
allerdings/ADV	-0.32337448	3	311790
allgemein/ADJ	-1.061983	1	193678
allmählich/ADJ	1.9887204	2	18522
alltäglich/ADJ	1.3158376	1	17695
allzu/PTK	2.3080635	4	26079
als/KOK	-0.6457662	27	3376807
als/KOU	0.571927	10	407964
alsbald/ADV	2.6129048	1	4873
also/ADV	-0.39444524	5	544431
alt/ADJ	-1.7927691	1	400256
am/APP	0.24611887	34	1944287
am/PTK	1.7102553	6	72759
amerikanisch/ADJ	0.2708438	2	100594
an/APP	-0.2222586	35	2833177
an/PTK	0.0052647055	7	525549
anblickete/VVF	11.013845	1	1
anbrennen/VVI	5.2780795	1	386
andauernd/ADJ	1.9875026	1	8962
ander/ADJ	-2.6456122	1	928623
ander/PIS	-0.00708303	7	478697
anders/ADV	-0.63173354	1	141840
anderswo/ADV	2.1080616	1	8437
anderthalb/ADJ	2.752932	1	4319
anfangs/ADV	2.0649912	2	18828
anfänglich/ADJ	1.8833598	1	10760
angeblich/ADJ	0.9282234	2	52157
angemessen/ADJ	0.30633995	1	47514
angesichts/APP	1.8421762	6	70124
angestrengt/ADJ	3.9089823	1	1349
anhaltend/ADJ	1.6016153	1	13364
ankündigen/VVF	3.0205626	1	3511
anpeitschen/VVI	11.483849	1	1
anregen/VVP	2.1395545	1	8422
anschließend/ADJ	2.1174557	8	71677
anschmiegsam/ADJ	6.033669	1	159
ansprechen/VVP	1.1956702	1	22032
anspruchsvoll/ADJ	1.6012069	1	13442
anstemmte/VVF	11.013845	1	1
anstiess/VVF	11.013845	1	1
antworten/VVF	1.0309765	3	81826
anwesend/ADJ	1.2723986	1	19561
anzünden/VVP	3.8232632	1	1586
appellieren/VVI	4.044407	1	1256
arbeiten/VVP	0.98105216	1	27043
arm/ADJ	0.44516617	1	42964
arten/VVF	5.2722735	7	2428
atembeklemmend/ADJ	9.915233	1	3
auch/ADV	-0.0061688973	67	4563168
auf./NE	3.4669368	1	1946
auf/APP	-0.71814764	38	5066399
auf/PTK	0.04023808	5	357070
aufbegehrend/ADJ	6.177563	1	134
aufbrausend/ADJ	5.124967	1	400
aufbäumen/VVI	7.7702765	1	29
auffallend/ADJ	2.5313468	1	6242
aufgebracht/ADJ	3.6327324	1	1791
aufgeladen/ADJ	4.4283633	1	766
aufgrund/APP	-0.82173085	1	155972
aufregen/VVI	3.808117	1	1589
aufrührerisch/ADJ	5.0589795	1	413
aufs/APP	1.71813	3	35665
aufspielen/VVF	4.9825587	1	506
aufwerfen/VVF	3.6129954	1	1932
aufwühlend/ADJ	5.1284356	1	392
aufzeigen/VVP	2.089405	1	9113
aus/APP	-0.5996721	19	2272581
aus/PTK	0.6606253	12	471848
ausarten/VVF	5.686272	2	500
ausbrechen/VVI	3.31661	1	2631
ausfechten/VVP	4.834864	1	578
ausführlich/ADJ	1.0805893	2	47273
ausgedörrt/ADJ	6.209824	1	129
ausgefochten/ADJ	7.241084	1	45
ausgehen/VVP	1.2625039	1	19051
ausgetragen/ADJ	4.1908307	1	968
auslösen/VVF	3.6771116	4	7789
auslösen/VVI	2.1240542	1	9084
auslösen/VVP	3.407033	6	14718
ausmachen/VVF	1.7907364	1	12735
ausnutzen/VVF	3.6396863	1	1902
ausschließlichßlich/ADJ	0.3270154	1	45398
auswirken/VVP	3.7513041	1	1803
außer/APP	-0.11348785	1	77009
außerdem/ADV	0.82991004	2	62961
bald/ADV	0.722208	3	100670
bayerisch/ADJ	0.25387776	1	51754
bearbeiten/VVF	2.3272889	1	6927
bearbeitet/ADJ	3.1956158	1	2644
bedenken/VVF	2.0356574	1	10055
beeindrucken/VVI	3.3474474	1	2638
beenden/VVF	2.0857515	1	8954
befallen/VVP	3.1851597	1	3035
befassen/VVF	2.3808484	3	19600
befinden/VVF	0.06933785	2	133130
befunden./VVP	11.013845	1	1
befördern/VVI	3.0224218	1	3695
befürchten/VVI	1.833603	1	11345
begegnen/VVF	1.3915108	1	17932
beginnen/VVF	1.1590217	8	180204
begleiten/VVF	1.8771445	2	21333
beherrschen/VVF	1.965803	1	10149
bei/APP	-0.008602059	40	2761224
bei/PTK	1.7534019	3	41784
beide/PID	0.43398017	8	356070
beim/APP	-0.43450916	5	529503
beispielsweise/ADJ	-0.37520233	1	98747
beitragen/VVF	2.503022	2	12277
beitragen/VVI	1.6982048	2	26389
beitragen/VVP	1.6142489	1	14295
bekannt/ADJ	-0.6001592	1	122096
bekennen/VVF	1.8057196	1	11842
bekennen/VVP	0.015324465	1	72216
beklemmender/ADJ	6.1765714	1	139
bekommen/VVF	0.51537365	4	171138
bekommen/VVP	1.7898483	1	11462
bekömmlich/ADJ	4.7831173	1	598
bemerkbar/ADJ	2.308721	1	7636
bemerken/VVF	1.3174893	1	19237
benötigen/VVF	0.6048057	1	39066
beobachten/VVF	2.5648236	3	16683
beobachten/VVI	0.9168847	1	29414
bereits/ADV	-0.82803047	3	458986
beruhigen/VVF	2.4489336	1	6350
berücksichtigen/VVP	1.2799195	2	41622
beschimpfen/VVF	3.6318762	1	1854
beschließen/VVF	2.3914948	5	32220
beschränkt/ADJ	1.9605533	1	9113
beschuldigen/VVF	3.3707814	1	2449
beschützen/VVI	3.4674647	1	2317
besetzt/ADJ	1.494009	1	14482
besinnen/VVP	4.220519	1	1008
besinnungslos/ADJ	5.5537276	1	260
besonders/ADV	0.7121965	8	279527
besorgt/ADJ	1.7010382	1	12753
bestehen/VVF	-1.2857908	1	258986
bestimmt/ADJ	-1.2421647	1	221970
besuchen/VVF	0.67102647	1	36924
besänftigen/VVI	4.5887733	1	742
beteiligen/VVF	0.9896011	1	25941
beteiligt/ADJ	1.1768311	1	19955
betonen/VVF	0.15713467	1	61385
betrauen/VVP	3.0416808	1	3496
betrieben/ADJ	2.2918148	1	6369
betrinken/VVP	4.141976	1	1167
betäubend/ADJ	5.1885824	1	376
beunruhigt/ADJ	4.20205	1	1036
bevor/KOU	-0.12890589	1	78623
bewegend/ADJ	2.7024775	1	4508
bezüglich/APP	0.7043758	1	32752
biegen/VVP	4.483879	1	785
bieten/VVF	-1.137353	1	219184
bieten/VVP	1.0483749	1	25870
bilden/VVF	-0.3861819	1	102925
bildschön/ADJ	5.353927	1	331
binnen/APP	1.684833	1	12011
bis/APP	-0.22292998	5	419289
bis/KON	0.12253634	13	773738
bis/KOU	1.0295727	4	89825
bisher/ADV	0.14376737	3	178374
bislang/ADV	0.7385827	2	66060
bisweilen/ADV	2.915297	2	7248
bitter/ADJ	3.62013	8	15079
blasen/VVF	2.7985342	1	4241
bleiben/VVF	-0.1953554	4	358721
bleiben/VVI	0.4390166	2	96325
bleiben/VVP	1.9271753	3	33444
bleibend/ADJ	2.277697	1	6746
bloß/ADJ	0.15328951	1	57118
blumig/ADJ	4.5790977	1	691
blutrothes/NE	11.013845	1	1
bohren/VVP	4.25372	1	1017
brandneu/ADJ	4.0733805	1	1182
brauchen/VVF	-1.006978	1	202691
brausend/ADJ	5.5069904	1	271
brechen/VVF	0.65348256	1	36674
breit/ADJ	0.869428	3	82704
brennen/VVF	1.7556792	1	12544
brennend/ADJ	2.2456403	1	7064
bringen/VVF	-0.33465973	2	199670
bringen/VVP	-0.12199143	1	83302
britisch/ADJ	0.3986032	1	44544
brüsk/ADJ	5.5606627	1	270
bzw./KOK	-1.3530973	1	244628
bös/ADJ	0.926589	1	26589
carditis/NE	11.013845	1	1
cholerisch/ADJ	5.3138194	1	330
christlich/ADJ	0.067097105	1	61833
comcosur-Poonal).-/NE	5.6763067	1	227
comp.periphs.scsi/NE	11.013845	1	1
cool/ADJ	1.6047665	1	14881
crux/ADJ	8.448895	1	15
curiren/NN	10.202915	1	3
d.h./NE	0.24285787	1	48641
d/ART	-0.07529723	969	70560395
d/PDA	-0.55361307	2	229445
d/PDS	-0.7837979	13	2235426
d/PRE	-0.06379315	87	5700823
da/ADV	-0.13567862	7	622021
da/KOU	-0.41035375	4	428227
dabei/PAV	0.046330743	7	532659
dafür/PAV	-0.37645745	3	308178
dagegen/PAV	-0.46879265	1	117448
daheim/ADV	2.416363	1	6288
daher/PAV	-1.09795	1	221723
dahin/ADV	1.6890494	1	13208
damalig/ADJ	0.4869657	1	39793
damals/ADV	-0.5701934	1	124431
damit/KOU	-0.6905218	1	129441
damit/PAV	-0.47004756	5	576112
danach/PAV	0.1957694	2	131503
dank/APP	0.31456625	1	52791
dann/ADV	0.24356505	23	1238951
daran/PAV	0.5759249	4	154324
darauf/PAV	-0.3003363	3	272767
daraufhin/PAV	1.579052	2	32084
daraus/PAV	-0.077903196	1	79181
darstellen/VVF	0.44501835	1	48673
darum/PAV	0.3095379	2	104539
darüber/PAV	1.7241867	17	222702
daselbst/ADV	3.6153648	1	1877
dass/KOU	-0.46334282	24	2345945
dauern/VVF	0.58219916	1	40687
davon/PAV	-1.3561773	1	269374
dazu/PAV	-0.42380655	4	459432
dazugehören/VVI	4.656436	1	729
daß/KOU	-0.89374983	8	1252379
debattieren/VVF	5.0443387	2	918
debattieren/VVP	5.6962614	8	1952
debattierend/ADJ	7.4728856	1	37
debattiert/ADJ	7.6966333	3	87
dein/PPO	-0.19076703	4	334372
demagogisch/ADJ	5.8540716	1	195
dementsprechend/PAV	2.3356602	2	15881
denken/VVF	-0.6103389	1	141296
denn/ADV	0.8831671	5	149527
denn/KON	0.4301312	10	503735
dennoch/ADV	1.7251474	7	102804
der...nun/VVF	11.013845	1	1
derart/ADV	1.7982745	2	21359
derartig/ADJ	0.44348043	1	44590
derselbe/PDA	1.5787873	2	27275
derweil/ADV	2.559006	1	5987
derzeit/ADV	2.00684	11	102620
derzeitig/ADJ	1.6214956	2	26575
deshalb/PAV	-1.2898794	1	279871
desto/KON	0.71508574	1	30621
deswegen/PAV	1.4823545	3	52014
deutlich/ADJ	-0.54316014	2	233953
deutsch/ADJ	-0.805699	5	747279
dezimieren/VVF	5.360479	1	330
dickköpfig/ADJ	5.6213546	1	250
dienen/VVF	-0.2737439	1	94874
dienet/ADJ	6.446896	1	112
dies/PDA	-0.14291449	46	3861323
dies/PDS	-0.5399902	7	958894
diesmal/ADV	1.3379288	2	38409
direkt/ADJ	-0.28779292	2	173515
dirigieren/VVF	3.81342	1	1592
diskusion/NN	7.555952	1	35
diskusionen/NN	8.365899	1	16
diskutieren/VVF	3.174093	5	14987
diskutieren/VVI	1.4446508	1	17700
diskutieren/VVP	3.8592	23	36203
diskutiert/ADJ	4.171462	4	3978
doch/ADV	0.22300531	9	499375
doch/KON	-0.25696698	3	340954
dokumentieren/VVF	1.7947555	1	11818
dort/ADV	-0.947366	2	375282
dortig/ADJ	1.4541514	1	15362
draußen/ADV	1.0997638	1	23717
drehen/VVF	0.7609337	1	33523
drei/CAR	-1.0315439	2	379716
dreigliedrig/ADJ	4.549257	1	713
dreistündig/ADJ	4.8534293	2	1044
dreiwöchig/ADJ	4.1915116	1	1001
drey/NE	6.0893126	1	146
dritt/ADJ	0.3195463	2	100133
drohen/VVF	1.6289283	3	42555
drohend/ADJ	1.6234565	1	12774
drängen/VVP	2.412081	1	6284
du/PPE	-0.9645597	5	951094
du/PRF	-0.71497583	1	138602
dunkel/ADJ	0.4175947	1	44457
dunkeln/VVF	3.981331	1	1257
durch/APP	-0.7284189	14	1889102
durchaus/ADV	1.0759455	4	89493
durchforsten/VVI	5.5601277	2	567
durchgreifend/ADJ	3.4381962	1	2172
dürfen/VMF	-1.7649906	1	420711
dürfte./ADJ	8.686567	1	11
e-mail-Debatte/NN	11.013845	1	1
eben/ADV	-0.12229757	2	151699
ebenfalls/ADV	0.52586436	4	159368
ebenso/ADV	1.2465566	8	159632
echt/ADJ	-0.2536897	1	89430
edel/ADJ	1.730812	1	11813
eher/ADV	-0.27228338	2	172212
ehrenhaft/ADJ	4.3770785	1	836
eigen/ADJ	-2.025656	1	490515
eigentlich/ADV	-1.0754269	1	205108
ein./ADJ	3.5982184	1	1736
ein/ART	0.6433217	460	16029647
ein/PIS	-0.2723047	5	453721
ein/PTK	-1.010154	1	178035
einander/PRF	0.9872221	1	25007
eindeutig/ADJ	0.11477505	1	60164
eindringlich/ADJ	2.3277955	1	6545
einerseits/ADV	1.0876241	2	47765
einfach/ADJ	-1.722259	1	385053
einfangen/VVP	3.478148	1	2208
eingeschränkt/ADJ	2.2228532	1	7080
einhergehend/ADJ	2.714839	1	4216
einige/PIA	0.63992184	10	361909
einige/PIS	0.4410292	1	47859
einigen/VVF	3.1730647	2	6035
einigermaßen/ADV	1.8112723	1	10707
einkeilen/VVP	6.1169386	1	155
einlassen/VVI	2.525154	1	5875
einmal/ADV	-0.60413206	3	367199
einmischen/VVI	3.254391	1	2859
einredenden/ADJ	9.915233	1	3
einrückend/ADJ	7.1770844	1	50
einschlägig/ADJ	1.2727882	1	18174
einstecken/VVI	4.4532566	2	1745
eintragen/VVI	2.398822	1	6839
einzig/ADJ	-0.8601565	1	161339
eiskalt/ADJ	4.3258796	4	3696
eitel/ADJ	3.161649	1	2889
eitrig/ADJ	5.5156527	2	541
elektronisch/ADJ	0.31686166	1	47804
emotional/ADJ	2.444777	4	22763
emotionsgeladen/ADJ	6.7255282	4	327
empfehlen/VVF	0.5829771	1	40936
empfinden/VVP	2.6350234	2	10486
empfindsam/ADJ	4.0934205	1	1104
empfunden/ADJ	2.98931	1	3194
enden/VVF	1.5534563	3	45148
endlos/ADJ	2.6402335	2	9627
eng/ADJ	1.3940295	6	97532
engagieren/VVF	1.2779185	1	19983
enorm/ADJ	0.6674962	1	34835
ent-/TRU	4.7930064	1	546
entbrennen/VVF	6.6979055	14	1229
entbrennen/VVP	5.362526	3	1118
entdecken/VVF	1.0251378	1	25949
entfachen/VVF	5.9702854	6	1058
entfachen/VVP	5.5585237	4	1157
entfesseln/VVI	5.517702	1	291
entflammen/VVF	5.3289905	1	329
entgegenschleudern/VVP	7.300273	1	49
entladen/VVF	4.06315	1	1224
entpuppen/VVF	2.7232075	1	4511
entscheiden/VVI	0.37060103	1	49576
entschlossen/ADJ	2.6460078	2	9333
entschuldigen/VVI	2.8249476	1	4451
entschärfen/VVI	4.5086217	2	1655
entspannen/VVF	3.4505146	1	2359
entspannt/ADJ	2.2116609	1	7441
entspinnen/VVF	4.9573536	1	502
entsponn/NE	9.429725	1	5
entsprechend/ADJ	0.4722496	6	251909
entstammen/VVF	2.8746598	1	3990
entstanden/ADJ	1.1827668	1	19764
entstehen/VVF	1.3522993	7	132668
entstehen/VVP	0.59640795	1	40436
entwickeln/VVF	2.1034892	8	68309
entz&#xFC;ndet/VVF	11.147376	1	1
entzweien/VVF	5.3821855	1	319
entzünden/VVF	4.168364	2	2193
er/PPE	0.17074671	62	3717691
erbaut/ADJ	3.3096528	1	2370
erbittert/ADJ	3.026915	1	3231
erblich/ADJ	3.2778108	1	2526
erfahren/VVF	0.36512196	1	49505
erfolgreich/ADJ	-0.6471621	1	128889
ergeben/VVF	-0.35751835	1	101776
ergiebig/ADJ	3.5689387	1	1970
ergreifen/VVP	2.21375	1	7594
erinnern/VVF	1.1110868	3	73290
erkannt/ADJ	3.1561708	1	2748
erklären/VVF	-0.7676982	1	149116
erklären/VVI	0.59689033	1	40089
erklären/VVP	0.38103202	1	49704
erkunden/VVP	4.015107	1	1300
erleben/VVI	1.2746574	1	20900
erneut/ADJ	1.1649077	4	82707
ernten/VVP	3.5613701	1	2087
erregen/VVF	2.8020906	1	4330
erregt/ADJ	4.044407	1	1201
erschießen/VVF	3.4432085	1	2312
erschoss/NN	4.792758	1	590
erst/ADJ	-0.4502423	10	1043687
erst/ADV	0.5265544	1	67601
erstaunen/VVF	3.7861824	1	1680
erstechen/VVF	5.195618	1	387
erstmalig/ADJ	2.3391566	2	12850
erwarten/VVF	0.38367575	1	49158
erwarten/VVI	0.5054474	1	44201
erwarten/VVP	0.71856034	1	37739
erwartend/ADJ	1.9748714	1	8775
erweisen/VVF	0.95674616	1	26798
erwidern/VVF	3.5988705	3	6451
erwähnen/VVP	1.5501714	2	30272
erzeugen/VVF	2.6376684	2	10296
erzählen/VVF	-0.10584527	1	79796
eröffnen/VVI	2.197251	1	8408
es/PPE	0.6065089	122	4888376
etwa/ADV	-1.6104959	1	331502
etwas/ADV	1.1148165	16	350644
etwas/PIA	0.6368346	2	71352
etwas/PIS	-0.0984891	1	75464
europäisch/ADJ	-1.3930913	1	263374
existieren/VVI	2.4553418	1	6337
exquisit/ADJ	4.230378	1	977
extra/ADJ	1.6167969	1	13255
extrem/ADJ	0.32936823	1	48041
fahren/VVF	-0.035235837	2	146777
fahren/VVP	1.5008755	1	16149
fallen/VVF	1.1191018	7	162906
falsch/ADJ	-0.4442586	1	108847
fanatisch/ADJ	3.004939	1	3283
faschistisch/ADJ	2.1956403	1	7231
fast/ADV	-1.319053	1	251561
federführend/ADJ	3.054831	1	3206
fehlen/VVF	-0.2250235	1	94649
fehlen/VVI	2.1847467	1	8811
fehlgeschlagen/ADJ	4.1736994	1	1012
feiern/VVP	1.6383187	1	15149
festgehalten/ADJ	4.289862	1	871
festgestehen/VVP	6.0686374	1	159
feuerfarbenem/ADJ	11.013845	2	2
feuerköpfigen/ADJ	11.013845	1	1
feurig/ADJ	4.0550404	2	2315
finanziell/ADJ	-0.20244174	1	80180
finden/VVF	0.03715137	8	549449
finden/VVI	-0.58943635	1	134973
finster/ADJ	2.267884	1	6890
fireball.de/VVF	11.013845	1	1
flach/ADJ	1.5687191	1	13888
flackern/VVF	4.609443	1	725
flammen/VVF	5.339663	2	689
flattern/VVF	3.5943894	1	1925
flatternd/ADJ	5.054452	1	423
flutend/ADJ	6.5016127	1	99
folgen/VVF	1.7731792	10	127660
folgen/VVP	1.5118803	1	14827
folgend/ADJ	-0.07072921	3	235299
folglich/ADV	1.6624392	1	14335
fordern/VVF	1.1446604	5	116160
fortreißen/VVF	8.411156	1	14
fragen/VVF	-0.3990861	1	118887
fragen/VVI	0.7007053	1	35470
französisch/ADJ	0.66847	2	67468
frech/ADJ	3.6450849	3	5378
frei/ADJ	-1.1093426	1	201759
freudig/ADJ	2.5994046	1	5076
fromm/ADJ	2.003924	1	9116
frostig/ADJ	4.4370275	1	835
fruchtbar/ADJ	1.7775445	1	11280
fröhnen/ADJ	6.5322556	1	108
früher/ADJ	-0.054812815	1	70333
frühreif/ADJ	5.5999694	1	256
fuer/VVF	1.693989	1	11808
fördern/VVP	1.4310578	2	36455
förmlich/ADJ	2.041397	1	8574
führen/VVF	1.6423819	18	250267
führen/VVI	1.6923019	7	95509
führen/VVP	3.843705	47	73103
fünf/CAR	-0.04925783	2	141226
fünfstündig/ADJ	5.260479	1	349
fünfzehn/CAR	2.4160862	1	6045
für/APP	-0.17138977	75	5884834
fürchten/VVF	1.9323541	2	21122
füreinander/NE	3.5069098	1	2085
gabs/VVF	3.5125556	1	2121
gang/ADJ	3.8968422	1	1303
ganz/ADJ	-0.11756546	11	831486
gar/ADJ	-0.1464023	3	224176
gastieren/VVP	6.31792	1	136
geahndet/ADJ	6.944818	1	61
gebaut/ADJ	2.5552082	1	5010
geben/VVF	0.5684114	28	1171019
geben/VVI	-0.2368517	2	187693
geben/VVP	0.50709164	3	131470
gebührend/ADJ	3.7315993	2	3140
gefuehrten/ADJ	8.314163	1	15
geführt/ADJ	5.369195	51	15168
geführter/ADJ	7.2881517	1	43
geführteste/ADJ	10.320698	1	2
gegeben/VVF	6.81102	1	72
gegen/APP	-0.9324866	5	824591
gegenseitig/ADJ	1.8358665	4	42017
geheim/ADJ	1.8993206	2	19856
geheiztem/ADJ	8.762553	1	10
gehen/VVF	0.29826733	15	820223
gehässig/ADJ	5.6985884	3	678
gehören/VVF	-0.6242065	2	271560
geil/ADJ	2.1791623	1	8459
geistreich/ADJ	3.6390593	1	1768
gekränkt/ADJ	5.130871	1	395
gelb/ADJ	1.2990769	1	18585
gelegentlich/ADJ	1.714567	2	24532
gelingen/VVF	0.7793802	2	65871
gelöscht/ADJ	5.3732686	2	611
gemeinsam/ADJ	-0.66477287	2	260382
gemessen/ADJ	1.851645	1	10910
gemutmaßt/ADJ	8.392806	1	16
gemütlich/ADJ	1.5877483	1	13954
gentechnisch/ADJ	2.036099	1	8404
geplant/ADJ	1.2555686	3	55907
gepraegten/VVP	8.348354	1	15
gerade/ADJ	0.38777587	4	200169
gerade/PTK	0.1567059	2	109345
geradezu/ADV	1.0454538	1	23610
geraten/VVF	1.4808416	2	31853
gern/ADV	0.90269816	2	55215
gerne/ADV	0.60895354	3	111092
geschlagener/ADJ	8.365899	1	15
gesellschaftlich/ADJ	1.1715124	5	100154
gestern/ADV	1.3887137	3	53104
gestikulieren/VVP	7.386176	1	42
gestohlen/ADJ	3.3103294	1	2422
getrübt/ADJ	5.4209943	1	304
gewaltig/ADJ	0.9264486	1	26852
gewinnen/VVF	0.21211103	1	58078
gewinnen/VVI	0.45913312	1	47909
gewohnt/ADJ	1.7407881	1	11527
gewöhnlich/ADJ	0.98189825	1	24802
gießen/VVF	3.0467381	1	3534
gießen/VVI	3.6237407	1	1880
glauben/VVF	0.29773882	3	166261
gleich/ADJ	0.56542754	8	303659
gleichen/VVF	1.6606388	1	13758
gleichermaßen/ADV	1.3779755	1	17164
gleichzeitig/ADJ	0.122576624	2	129031
glimmen/VVF	5.1329627	1	423
global/ADJ	0.2004747	1	54403
globalisierungskritische/ADJ	4.5048895	1	736
glühen/VVF	4.1428833	1	1144
glühend/ADJ	2.7775238	1	4085
gottogott/ADJ	11.301527	1	1
gravierend/ADJ	1.7048818	1	12282
greifen/VVF	0.37921625	1	48648
grell/ADJ	3.1219068	1	3075
grenzenlos/ADJ	2.6096525	1	5145
grob/ADJ	1.6432902	2	25803
grossartigen/ADJ	6.053626	1	150
groß/ADJ	-1.2705573	4	946781
großstädtisch/ADJ	4.600591	1	658
grün/ADJ	0.10038968	1	61261
gut/ADJ	-0.94297385	7	1231467
gut/die/NN	11.013845	1	1
gutmütig/ADJ	3.7890916	1	1519
günstig/ADJ	0.23033917	1	54055
haben./NE	2.2382183	1	6669
haben/VAF	-0.07978612	76	5953400
haben/VAI	-0.61049587	3	409249
haben/VAP	0.63131666	1	38332
hal/NE	7.690609	2	57
halt/ADV	0.43883297	1	44707
halten/VVP	0.35074976	1	50401
hart/ADJ	1.1001637	3	67651
hastig/ADJ	4.179131	2	2178
heben/VVF	0.8428526	1	30578
heftig/ADJ	2.2494793	5	35761
heiß/ADJ	2.1860287	5	38433
hektisch/ADJ	2.6297548	1	4924
helfen/VVF	-0.2684842	1	95810
her/PTK	1.5225608	3	48557
heraus/PTK	1.2686793	3	60732
herausragend/ADJ	1.4753166	1	15423
herb/ADJ	4.309354	4	3655
herrlich/ADJ	1.2216243	1	20461
herrschen/VVF	1.3217152	2	38796
herrschen/VVI	3.3365026	1	2636
herumliegend/ADJ	5.168129	1	374
heruntergekommen/ADJ	3.8521261	1	1394
hervor/PTK	2.1765494	4	33672
hervorrufen/VVP	2.4801881	1	5999
hervorrufend/ADJ	6.9598885	1	62
hessisch/ADJ	1.3147559	1	17794
heute/ADV	-0.1854231	6	506827
heutzutage/ADV	1.4901547	1	15872
hier/ADV	-0.46056327	8	951338
hiesig/ADJ	2.1742241	1	7420
hin/PTK	0.36001062	2	98114
hinaus/PTK	1.2154922	2	42303
hinein/ADV	2.2716	2	13795
hineinsteigere/VVF	9.142043	1	8
hinsichtlich/APP	0.19534753	1	54427
hinter/APP	0.029772293	2	130029
hinwegsehen/VVI	4.68971	1	673
hoch/ADJ	-1.9976771	1	487971
hochkarätig/ADJ	2.7748787	1	4171
hoffen/VVF	0.045064975	1	73031
hoffentlich/ADV	1.3806663	1	18571
hoffnungsfroh/ADJ	5.1452546	1	410
hot/ADJ	4.843189	1	536
humorvoll/ADJ	2.9285123	1	3590
hundert/CAR	1.0140535	1	24049
hä.../NE	10.320698	1	2
häufig/ADJ	-0.781565	1	148240
höllisch/ADJ	3.6789446	1	1727
hören/VVF	0.42040128	2	95676
hüten/VVI	3.2423036	1	2860
ich/PPE	-0.31904587	42	4298378
ich/PRF	-0.3730363	7	686801
ideologisch/ADJ	2.50439	3	15994
idiopathischen/ADJ	7.1852036	1	49
ihr/PPE	0.2528267	9	495008
ihr/PPO	-0.61407995	21	2491926
im/APP	0.031424984	83	5476180
immer/ADV	1.1028425	42	926198
in/APP	0.5334299	328	12747122
indem/KOU	-0.47484413	1	103113
indes/ADV	1.5670797	1	14893
informativ/ADJ	2.1451151	1	8117
inhaltslos/ADJ	5.3092294	1	331
initiieren/VVP	2.7416255	1	4550
inmitten/APP	2.9863005	3	10195
