heiss.nobound10-10all.PPMIno.LENGTH1000.SOCPOSlex	heiss.nobound10-10all.PPMIno.LENGTH5000.SOCPOSlex	heiss.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSlex	heiss.nobound10-10all.PPMIselection.LENGTH1000.SOCPOSlex	heiss.nobound10-10all.PPMIselection.LENGTH5000.SOCPOSlex	heiss.nobound10-10all.PPMIselection.LENGTHFOC.SOCPOSlex	heiss.nobound10-10all.PPMIweight.LENGTH1000.SOCPOSlex	heiss.nobound10-10all.PPMIweight.LENGTH5000.SOCPOSlex	heiss.nobound10-10all.PPMIweight.LENGTHFOC.SOCPOSlex	heiss.nobound10-10lex.PPMIno.LENGTH1000.SOCPOSlex	heiss.nobound10-10lex.PPMIno.LENGTH5000.SOCPOSlex	heiss.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSlex	heiss.nobound10-10lex.PPMIselection.LENGTH1000.SOCPOSlex	heiss.nobound10-10lex.PPMIselection.LENGTH5000.SOCPOSlex	heiss.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSlex	heiss.nobound10-10lex.PPMIweight.LENGTH1000.SOCPOSlex	heiss.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSlex	heiss.nobound10-10lex.PPMIweight.LENGTHFOC.SOCPOSlex	heiss.nobound3-3all.PPMIno.LENGTH1000.SOCPOSlex	heiss.nobound3-3all.PPMIno.LENGTH5000.SOCPOSlex	heiss.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex	heiss.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex	heiss.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex	heiss.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex	heiss.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex	heiss.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex	heiss.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex	heiss.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex	heiss.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex	heiss.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex	heiss.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex	heiss.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex	heiss.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex	heiss.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex	heiss.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex	heiss.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex	heiss.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex	heiss.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex	heiss.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex	heiss.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex	heiss.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex	heiss.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex	heiss.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex	heiss.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex	heiss.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex	heiss.nobound5-5lex.PPMIno.LENGTH1000.SOCPOSlex	heiss.nobound5-5lex.PPMIno.LENGTH5000.SOCPOSlex	heiss.nobound5-5lex.PPMIno.LENGTHFOC.SOCPOSlex	heiss.nobound5-5lex.PPMIselection.LENGTH1000.SOCPOSlex	heiss.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSlex	heiss.nobound5-5lex.PPMIselection.LENGTHFOC.SOCPOSlex	heiss.nobound5-5lex.PPMIweight.LENGTH1000.SOCPOSlex	heiss.nobound5-5lex.PPMIweight.LENGTH5000.SOCPOSlex	heiss.nobound5-5lex.PPMIweight.LENGTHFOC.SOCPOSlex	_model
4.855526588730628	4.625756593583336	4.310916968949816	4.509928475027231	4.264144711043279	3.9926867311200214	4.237567584385134	4.099904566485163	4.029459066749629	4.906524471637387	4.682165578959415	4.391802674347056	4.668320868204978	4.427631629706184	4.247161302924571	4.37855126087323	4.240510251309153	4.180273705674867	3.0484600612560433	2.323918989742798	0	3.1964552325394675	2.6060029041805612	1.8503945307045369	3.681627327270903	3.5127460182115793	3.2875530038472776	3.9854031365209908	3.7194099706147496	3.3217163962397587	3.9223498957085643	3.67784118667289	3.382407597773026	3.886010262267115	3.734205955526754	3.546432378455323	4.134710579832949	3.7126287905554474	3.022089132150828	3.8894893432330213	3.4861024773185694	3.0609492279784716	3.9836108315706884	3.8428783144147753	3.694073406213409	4.501529215484986	4.191995399436272	3.8236789325513634	4.30086596488925	4.048312325377183	3.7877860266670584	4.19589180050816	4.050134110760418	3.8977707205992482	heiss.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSlex
4.982365634473123	4.928521749188247	4.794529105191486	4.379627253961356	4.413035328433732	4.533896133800495	4.4069442301564905	4.543688691808069	4.697685923085416	5.089848352802043	5.0328470824455	4.904470298544289	4.735262924600311	4.717416816759971	4.781544023363365	4.630828250200979	4.714413953955945	4.831375930624056	2.8359460719375624	3.0689127411489285	3.1964552325394675	0	1.7750634658551987	2.923191305614594	3.6075484557607838	3.964047490938107	4.242581825315235	4.059582650830773	4.217142773288109	4.302668016376586	3.7517890866769217	3.986120491113034	4.221891299163807	3.999855611683017	4.219773549555673	4.410170513795532	4.135826015150249	4.135508210941832	4.006304048582292	3.1136227303241673	3.3590074132642	3.791071079231215	4.054326714074035	4.281186684459478	4.4771905104865874	4.681412368735438	4.658836223413953	4.609175718885078	4.292144587203434	4.384145707243658	4.505849216971496	4.381272957979343	4.517685614712695	4.650981412528904	heiss.nobound3-3all.PPMIselection.LENGTH1000.SOCPOSlex
5.023420262100242	4.839327928372119	4.635900854774775	4.447585745684106	4.232907878944719	4.255783252711653	4.3701166610139754	4.235440028835363	4.3737061877711065	5.061022073871621	4.869544171296052	4.684963777203761	4.720987868020479	4.492191661826809	4.505040645609417	4.535615130034613	4.389117956607963	4.500909130266146	3.269038056662011	2.625811396512787	2.6060029041805612	1.7750634658551987	0	2.1389387519286216	3.6158129785524067	3.4643503398610678	3.774385456699268	4.117402967445744	3.871234307794228	3.9334712005726025	3.8282763356320846	3.581110894336723	3.808615469273528	3.9369339189151344	3.7795280113594525	3.977319362120936	4.293398664846896	3.943292287573475	3.680313019129307	3.3968509214212785	3.0122490323211912	3.330767002388603	4.047219637302067	3.8984943830619234	4.091099331382163	4.692124148959181	4.3984084815145605	4.2873331799680745	4.323716775969108	4.072369788356364	4.1424605147948075	4.300790796526753	4.135423781000156	4.2593777566231585	heiss.nobound3-3all.PPMIselection.LENGTH5000.SOCPOSlex
5.058058146541251	4.850014446934605	4.51471011308712	4.557002146028552	4.297254610224074	3.9657865389597817	4.302523226870997	4.099633778531905	3.966775936444563	5.00879361163934	4.79143441310622	4.48253030116709	4.67038048466086	4.407448071904111	4.204754641000367	4.388759614174845	4.198698811630562	4.110736974732727	3.85141361503174	3.2473863668615013	1.8503945307045369	2.923191305614594	2.1389387519286216	0	3.6120425418437865	3.3452401286489084	2.941564736263615	4.121640251749716	3.8051034009477993	3.3417744786168586	3.8381423724978836	3.5115781545879026	3.0866120178950776	3.8189099175193983	3.5841706059844727	3.298538798200993	4.532202749935916	4.13585966956084	3.398498150296828	3.823670283790054	3.362946457400022	2.7807137134316537	3.999004956489387	3.7628645013637136	3.5176698891454885	4.641902175893214	4.301161651480085	3.8902615861275756	4.2854640767702445	3.978018481458928	3.6387173916339406	4.167262273056461	3.9432852627548627	3.737324978719984	heiss.nobound3-3all.PPMIselection.LENGTHFOC.SOCPOSlex
5.053320020556252	4.963747830652241	4.779630816535689	4.644891917598769	4.596434076304584	4.500230218599735	3.335777832847091	3.621060005933786	3.9172683072546395	4.822983532145291	4.700873021213761	4.493261519364384	4.367813021731852	4.295620528097805	4.301049366001452	3.6211526248315082	3.877912161042741	4.101320531908585	4.189131754354002	4.0915473957768045	3.681627327270903	3.6075484557607838	3.6158129785524067	3.6120425418437865	0	2.149826348195433	3.081412489147099	3.3221274201606263	3.4437465834395184	3.485108330054289	2.828276992655376	3.148003476112573	3.437674307920938	1.9893722993310219	2.817104796965096	3.3943247329585913	4.703744248585334	4.59225798692571	4.230861307130417	4.187573277629559	4.156308918590187	4.0627290074247915	2.5235573658184927	3.100011246878453	3.564574059464492	4.279001675546462	4.165999718428274	3.996956009070028	3.7537923708402983	3.8162851521143226	3.890135245023693	3.038621779734319	3.485807433621104	3.8189163242150745	heiss.nobound3-3all.PPMIweight.LENGTH1000.SOCPOSlex
5.160360173697057	4.975969394086614	4.768283577455819	4.775437775949375	4.554569464643575	4.408686695212424	3.7102082516163604	3.183216848666909	3.4997110704589125	4.90073533315237	4.633961925603414	4.399444343074845	4.501861247111998	4.152716576162754	4.112672796650533	3.8838115232779553	3.4085376348533307	3.6811770554121455	4.451699961059785	4.009076414317289	3.5127460182115793	3.964047490938107	3.4643503398610678	3.3452401286489084	2.149826348195433	0	2.2661070157792884	3.6931464165783203	3.1075406374245795	3.118181582885083	3.2943709496834654	2.6332169986486753	2.938852652691691	2.760198147572706	1.8026852734413945	2.7143636346553435	4.880063768553507	4.565011552577344	4.168941093861461	4.419459081792392	4.0773340462447605	3.9070937765699663	3.1783536481187586	2.361956954614992	2.9950622420047823	4.46418812174745	4.010146916317325	3.7904446140019097	4.019498253591545	3.5520121109734037	3.563107579675338	3.4710288015957804	2.821715062035231	3.2871839438363377	heiss.nobound3-3all.PPMIweight.LENGTH5000.SOCPOSlex
5.183070899120183	4.9870096629779495	4.707205896435122	4.851927966145132	4.615918245767355	4.28981468741061	4.032434311750047	3.5875423353429405	3.2598672675579436	4.961441598934632	4.693867368729586	4.370041370147558	4.613893288874573	4.281297299041785	4.009683963944052	4.095145917814117	3.687606577213959	3.425414301007311	4.644693654758653	4.20778929445682	3.2875530038472776	4.242581825315235	3.774385456699268	2.941564736263615	3.081412489147099	2.2661070157792884	0	3.9999970950666186	3.517315200073182	2.7921667116847835	3.698989833667131	3.1640333758394408	2.338562017488115	3.335413829658509	2.673246828404661	1.7402310554028617	4.97294047366487	4.637204199019249	4.042154204002747	4.567257347417134	4.202125825163432	3.674265744093553	3.6498375781929155	3.039376068881549	2.387701070789401	4.593108053275483	4.159764097007523	3.668249123220734	4.217799118256719	3.7875130386322384	3.2743214500428968	3.7942832849400743	3.2640711060355074	2.7709600540663994	heiss.nobound3-3all.PPMIweight.LENGTHFOC.SOCPOSlex
4.9670994222427405	4.896570983085548	4.778038770658088	4.726843438330749	4.70096297659349	4.661078350324099	4.100292036737536	4.2045980534220195	4.360926460902201	4.3432230783770605	4.312784894071456	4.209339905557481	4.003486056641803	4.037555435405137	4.17277867057164	3.8994452059868636	4.0943193128435595	4.272542008363331	4.190327213961103	4.194334647611164	3.9854031365209908	4.059582650830773	4.117402967445744	4.121640251749716	3.3221274201606263	3.6931464165783203	3.9999970950666186	0	1.9018839095235887	2.766539565312997	1.7694992094349522	2.572517969379459	3.2230236218077084	2.7434198424358	3.2876986358514575	3.701834630678111	4.629789985150329	4.554722866718107	4.336252952752461	4.427111795926115	4.4112145648718295	4.369084495341856	3.785543487197371	3.9873715298298746	4.186847377269883	3.2031387197970833	3.336536038219236	3.480466688307464	3.141641340944169	3.386132150438487	3.7039135154097833	3.478870158751178	3.7799471775263584	4.027356380682406	heiss.nobound3-3lex.PPMIno.LENGTH1000.SOCPOSlex
5.017626311859197	4.838668010920025	4.68250544714827	4.765516697463794	4.581402789806726	4.498299652612189	4.109921824348747	3.8544035226451285	4.035389793618727	4.422513099205906	4.154006845491627	4.0018942640954585	4.0947277148913415	3.7779078520789735	3.8742196024233015	3.9171431641144476	3.663245474088847	3.8821187431522866	4.376334223912591	4.007937847612252	3.7194099706147496	4.217142773288109	3.871234307794228	3.8051034009477993	3.4437465834395184	3.1075406374245795	3.517315200073182	1.9018839095235887	0	2.0998034785786017	2.4501597674746094	1.6353748236517638	2.5950496990652367	2.9706756949160336	2.5540277993302047	3.1206987883872794	4.752536381198255	4.44933134182308	4.177856436931355	4.525569675121471	4.236523963669302	4.133155149938112	3.830919275078923	3.5196940738559697	3.7743632921872474	3.5254520397123	2.9688470834283343	3.094524662616638	3.411674944311976	2.9261640547614505	3.250411796620364	3.561149922275958	3.223640052236723	3.5482082394337002	heiss.nobound3-3lex.PPMIno.LENGTH5000.SOCPOSlex
5.030464804283974	4.844239001434864	4.590034939065307	4.781394126643599	4.585903487641023	4.336602157226336	4.087969307148733	3.819813668920255	3.735728361018093	4.53877329843953	4.277854865761968	3.9273706826043964	4.193440531512052	3.8839436655602664	3.6498944498460504	3.906474449260658	3.6387209699934284	3.521815408102859	4.51563590658495	4.138481458007825	3.3217163962397587	4.302668016376586	3.9334712005726025	3.3417744786168586	3.485108330054289	3.118181582885083	2.7921667116847835	2.766539565312997	2.0998034785786017	0	2.8653411398406834	2.276801385941926	1.3214762202827945	3.063943689089538	2.643777572372638	2.13912171976298	4.828577080769009	4.516286889920877	3.9786751336114135	4.569459803062604	4.259115457093553	3.8434119128639903	3.824228893383823	3.499287250649445	3.306291164119311	3.8278650216669092	3.3501011141632757	2.742474509271829	3.610825257647284	3.169470657248062	2.7116641457655315	3.588648152413677	3.242616292390646	2.979768269929148	heiss.nobound3-3lex.PPMIno.LENGTHFOC.SOCPOSlex
4.967880348667148	4.89504982049467	4.738174640874594	4.602594023120415	4.563207858005887	4.5119512443688015	3.896615012781547	4.018893360433665	4.208795320893446	4.465116771130166	4.412733528785352	4.253589752276494	3.8253247542962856	3.8774784453632622	4.033032919231433	3.6525176499425345	3.898830855100603	4.117112300654111	4.283851993240078	4.226065871155874	3.9223498957085643	3.7517890866769217	3.8282763356320846	3.8381423724978836	2.828276992655376	3.2943709496834654	3.698989833667131	1.7694992094349522	2.4501597674746094	2.8653411398406834	0	1.9250460714408233	2.875290649288764	2.14271128665581	2.892316239180962	3.4578588657685247	4.66832993412119	4.560832405822893	4.278444525870646	4.227494061270591	4.213743006865394	4.16705712973926	3.4521437292360955	3.701232673676199	3.9459062068841066	3.518864234208906	3.5414103676217348	3.5081716674312817	2.7058141940867824	3.035061865186899	3.433222785904354	3.078414526008156	3.4720208396358343	3.79152450957461	heiss.nobound3-3lex.PPMIselection.LENGTH1000.SOCPOSlex
5.015843879268817	4.848235800227156	4.657750147974063	4.6674783706576966	4.462717920738872	4.364220568211033	3.9965344507723475	3.6718931196278914	3.8701608020333684	4.545973694296967	4.298516739843556	4.093704367810714	3.99173511669973	3.6355894501457025	3.7478573405137436	3.7810202413636254	3.4470856502108576	3.708777510336871	4.435287421804458	4.055412585546358	3.67784118667289	3.986120491113034	3.581110894336723	3.5115781545879026	3.148003476112573	2.6332169986486753	3.1640333758394408	2.572517969379459	1.6353748236517638	2.276801385941926	1.9250460714408233	0	2.1546270955284483	2.678430294090306	2.0123080916162377	2.821757606223794	4.763869248640439	4.456589298729769	4.132855862764151	4.36387539593803	4.050711998796398	3.9369968256388987	3.63316788400037	3.208597850604499	3.503059484138221	3.7908309051532463	3.280055400926992	3.190680410017279	3.1524423753263444	2.5350347809610305	2.9525351186784254	3.3367880403102346	2.8521016930633714	3.2761954881109148	heiss.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSlex
5.026871329916328	4.847660407333245	4.576231608155624	4.729034621208811	4.513674964838041	4.228873950044534	4.098040021540206	3.763808070800763	3.5826315538940747	4.647108571659024	4.389170580836268	4.0350979462419705	4.209273575726282	3.873413318836367	3.581762411658639	3.924329336347181	3.579572647262822	3.348112802105493	4.580990087110108	4.1810413959862975	3.382407597773026	4.221891299163807	3.808615469273528	3.0866120178950776	3.437674307920938	2.938852652691691	2.338562017488115	3.2230236218077084	2.5950496990652367	1.3214762202827945	2.875290649288764	2.1546270955284483	0	3.0928773335174897	2.5218608452995617	1.6102948868028042	4.841911497114114	4.5162304200276635	3.9824594434244482	4.500825560004733	4.161043066941691	3.6915449833942233	3.809580670257894	3.378404115926232	3.013668543548483	4.060751312460172	3.5796761081488855	2.969162357780917	3.6154832115211413	3.103191024863122	2.4398182949689193	3.589296355002505	3.114817863124179	2.646508486553786	heiss.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSlex
5.009123921057746	4.918057694941209	4.742862997349358	4.695770107601831	4.62521049942645	4.5012205208564	3.558131484309074	3.7353216281240833	3.9646365432209376	4.606532632605541	4.495617500403786	4.293074901262751	4.074167316676673	4.0401189539351074	4.065368735579112	3.1949670875411273	3.569158307369794	3.856940492000068	4.422580390584552	4.284245152073161	3.886010262267115	3.999855611683017	3.9369339189151344	3.8189099175193983	1.9893722993310219	2.760198147572706	3.335413829658509	2.7434198424358	2.9706756949160336	3.063943689089538	2.14271128665581	2.678430294090306	3.0928773335174897	0	2.1648316584614977	3.01927389474213	4.7699926494383975	4.6243908558525915	4.276685092335416	4.407711923021658	4.3220968735393965	4.163762358534072	2.971801110498283	3.3437517715659406	3.6703722882663916	3.883896435090897	3.781006396446838	3.6108696109086513	3.3051737016297946	3.4273043265668517	3.56033306163021	2.37144774913062	3.0293169718959185	3.4843508966959726	heiss.nobound3-3lex.PPMIweight.LENGTH1000.SOCPOSlex
5.081696400620848	4.912716539415271	4.716678211319002	4.780775181120799	4.572120148155311	4.4200825367615435	3.849267234439771	3.373453742749875	3.611531185780624	4.7160712277355925	4.44174870030092	4.210149127072986	4.259973667036675	3.891562653626514	3.8766167390255917	3.5866179025107865	3.0321092903211784	3.3925652629584375	4.5783476026843	4.174128421439386	3.734205955526754	4.219773549555673	3.7795280113594525	3.5841706059844727	2.817104796965096	1.8026852734413945	2.673246828404661	3.2876986358514575	2.5540277993302047	2.643777572372638	2.892316239180962	2.0123080916162377	2.5218608452995617	2.1648316584614977	0	2.2108325813472463	4.8720241742301695	4.562010971630356	4.201688363470512	4.545694598318933	4.218595308975452	4.014389785340269	3.436188894863532	2.743587524744781	3.1609706780600115	4.150438574195287	3.6306378990504644	3.411015896029719	3.6882112570055297	3.1191781111738943	3.190050497882246	3.0512973429974797	2.1702804712903307	2.8594580680538626	heiss.nobound3-3lex.PPMIweight.LENGTH5000.SOCPOSlex
5.0965732894081865	4.91251216838379	4.657963612795436	4.840794972441974	4.6173811902818755	4.330174647501702	4.101966449795722	3.6861506716243864	3.440808991727401	4.797606385456278	4.521743176930744	4.1903433663227	4.440210398007368	4.0934650806594925	3.7984246042870486	3.9216744588487114	3.4682383904612375	3.1333973610340324	4.70607190414103	4.2842892044760985	3.546432378455323	4.410170513795532	3.977319362120936	3.298538798200993	3.3943247329585913	2.7143636346553435	1.7402310554028617	3.701834630678111	3.1206987883872794	2.13912171976298	3.4578588657685247	2.821757606223794	1.6102948868028042	3.01927389474213	2.2108325813472463	0	4.937961431893659	4.605159798427238	4.105831000815542	4.650700927091026	4.302812135785703	3.848886603069022	3.8014034768731566	3.2421071337324654	2.739653315296444	4.346835195345093	3.86225515352601	3.307285059128217	4.002363135816283	3.5087003936499266	2.8846933334202762	3.5682110502980473	2.9339497920165263	2.2433911914485387	heiss.nobound3-3lex.PPMIweight.LENGTHFOC.SOCPOSlex
3.8480247228046847	3.9385194222188438	4.0792882639692225	3.985827294610993	4.118174465273722	4.430854246396932	4.560662127215872	4.758078266797587	4.883956609999748	4.677912619614063	4.738476635977542	4.761512925806777	4.726117754960455	4.801529000245238	4.8924909351302635	4.826563153421557	4.934959259940348	5.016244104346289	3.560557345848402	3.792792990380035	4.134710579832949	4.135826015150249	4.293398664846896	4.532202749935916	4.703744248585334	4.880063768553507	4.97294047366487	4.629789985150329	4.752536381198255	4.828577080769009	4.66832993412119	4.763869248640439	4.841911497114114	4.7699926494383975	4.8720241742301695	4.937961431893659	0	1.8879432836224108	3.0673243696854082	3.1197530444672883	3.4804239654300395	4.034581714750579	4.420950027941716	4.675210991323835	4.815350946957867	4.283008266141685	4.486925556968545	4.628005240693674	4.506629748280658	4.658368615480434	4.775971123185255	4.721058993666385	4.868178777712777	4.950388868640895	heiss.nobound5-5all.PPMIno.LENGTH1000.SOCPOSlex
3.9968600387490008	3.6951099534371457	3.7234964473129097	3.9711332859120176	3.7386431693334843	3.9870474172283408	4.435795728407942	4.417805071422361	4.540057209781662	4.639002574277006	4.460157752424906	4.435775725393514	4.640057476334536	4.494976412373741	4.554099477948077	4.678419530239627	4.608193292814608	4.680742706580222	3.7208005617573074	3.4180130287786636	3.7126287905554474	4.135508210941832	3.943292287573475	4.13585966956084	4.59225798692571	4.565011552577344	4.637204199019249	4.554722866718107	4.44933134182308	4.516286889920877	4.560832405822893	4.456589298729769	4.5162304200276635	4.6243908558525915	4.562010971630356	4.605159798427238	1.8879432836224108	0	2.2662466919761606	3.2247420018546507	2.824777654859444	3.4170306163906172	4.313516825390975	4.289194256059451	4.427918309680508	4.302829335849853	4.086541887239694	4.2290658897055975	4.433585853583246	4.279510646874177	4.385477427509359	4.576500013422934	4.504402479110165	4.571285649859125	heiss.nobound5-5all.PPMIno.LENGTH5000.SOCPOSlex
4.270067687231244	3.9275009187433167	3.4464012377022306	3.9790818238510965	3.6376199564199347	3.343065545480529	4.072731624921771	3.989069063586092	3.9129237594601562	4.57212447825292	4.326529935635705	3.987857453984394	4.430656216103287	4.204812226371578	4.018716732630237	4.306190968365252	4.207374957164081	4.138579171022923	3.9729212945536987	3.560351963001422	3.022089132150828	4.006304048582292	3.680313019129307	3.398498150296828	4.230861307130417	4.168941093861461	4.042154204002747	4.336252952752461	4.177856436931355	3.9786751336114135	4.278444525870646	4.132855862764151	3.9824594434244482	4.276685092335416	4.201688363470512	4.105831000815542	3.0673243696854082	2.2662466919761606	0	3.28028766608265	2.668920698066257	2.1097344663654884	3.900101270587968	3.8070105413716893	3.6335454254047383	4.183286239043695	3.8604615875346338	3.473017650029462	4.166368066325058	3.9283220760654385	3.6595393635665308	4.187664302889548	4.0800854078727555	3.916940113144434	heiss.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSlex
4.482770538545196	4.452261012041533	4.321418085884328	3.534167246397937	3.693167158568308	4.051140151301248	4.138767160222837	4.361869942963591	4.565491731762484	4.772173768032724	4.760592792742613	4.666411875167603	4.345946206556834	4.427561874144319	4.570881402708638	4.484010684692307	4.615063652921391	4.747714417560149	3.793056601396817	3.8876303419358136	3.8894893432330213	3.1136227303241673	3.3968509214212785	3.823670283790054	4.187573277629559	4.419459081792392	4.567257347417134	4.427111795926115	4.525569675121471	4.569459803062604	4.227494061270591	4.36387539593803	4.500825560004733	4.407711923021658	4.545694598318933	4.650700927091026	3.1197530444672883	3.2247420018546507	3.28028766608265	0	1.8181640607645033	3.0364994405367747	3.7675868466621756	4.10249258477178	4.354595031468316	4.3118859768948266	4.3791620489292304	4.415650080687562	3.856385857058054	4.0879274075558225	4.330800498429247	4.257605263714854	4.454352086380376	4.6076130171275675	heiss.nobound5-5all.PPMIselection.LENGTH1000.SOCPOSlex
4.555786059354711	4.303567776062984	4.061645576917727	3.6890958271682166	3.377437931231579	3.6174077538022384	4.110089277597493	4.01601751762847	4.2055002076207035	4.753797282442533	4.546665451849158	4.381249643273589	4.362551766571596	4.140856573387531	4.235157360077166	4.400623028328061	4.277285045199762	4.400695120745458	3.9877336660123115	3.6140725844223267	3.4861024773185694	3.3590074132642	3.0122490323211912	3.362946457400022	4.156308918590187	4.0773340462447605	4.202125825163432	4.4112145648718295	4.236523963669302	4.259115457093553	4.213743006865394	4.050711998796398	4.161043066941691	4.3220968735393965	4.218595308975452	4.302812135785703	3.4804239654300395	2.824777654859444	2.668920698066257	1.8181640607645033	0	2.200283754871131	3.794157701267249	3.6732770534608483	3.920739831838157	4.370785154756631	4.0390770121751824	4.025887687703588	3.955923237541181	3.6921402451783427	3.906910992575263	4.201517112331178	4.064914210309572	4.197785546288824	heiss.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSlex
4.732909051525538	4.453131121688773	3.967015919288143	4.052534774751693	3.6900652291381784	3.209842210310419	4.039606978224254	3.8580552297082873	3.6856112492552953	4.783051242281241	4.533240129830713	4.146266428775655	4.400447040509697	4.117376910493489	3.859153651280749	4.248652830287638	4.069709410026344	3.947963514208747	4.29688326979227	3.8553535883430317	3.0609492279784716	3.791071079231215	3.330767002388603	2.7807137134316537	4.0627290074247915	3.9070937765699663	3.674265744093553	4.369084495341856	4.133155149938112	3.8434119128639903	4.16705712973926	3.9369968256388987	3.6915449833942233	4.163762358534072	4.014389785340269	3.848886603069022	4.034581714750579	3.4170306163906172	2.1097344663654884	3.0364994405367747	2.200283754871131	0	3.7409811072389125	3.5000387526798704	3.15542587203007	4.408086075260727	4.002061289284648	3.4925192467242745	4.022453513341728	3.6681885581253364	3.2415503643873538	4.05959782880086	3.8425724396589915	3.5784189454387243	heiss.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSlex
4.828947158026162	4.728076058971238	4.5160647460889995	4.307531416712794	4.2919526809662125	4.249349189829122	2.383087218472373	3.017145170372739	3.5475870287825857	4.53919532928275	4.408706426535776	4.204579462211139	3.960949205006771	3.947164551842932	4.007478208680682	2.9788656038808456	3.450982254741147	3.807752117220457	4.435306411601753	4.343303797287427	3.9836108315706884	4.054326714074035	4.047219637302067	3.999004956489387	2.5235573658184927	3.1783536481187586	3.6498375781929155	3.785543487197371	3.830919275078923	3.824228893383823	3.4521437292360955	3.63316788400037	3.809580670257894	2.971801110498283	3.436188894863532	3.8014034768731566	4.420950027941716	4.313516825390975	3.900101270587968	3.7675868466621756	3.794157701267249	3.7409811072389125	0	2.1778918840987704	3.0609332152976063	3.890794460727831	3.803597463674021	3.665701279214103	3.1989202594733435	3.390886086224271	3.5584365345229414	2.110078380377447	2.953769106050658	3.4806566778694625	heiss.nobound5-5all.PPMIweight.LENGTH1000.SOCPOSlex
4.983479973161069	4.759172574800553	4.51303711154623	4.498492357588347	4.244867240051988	4.128970633727166	3.0304431472235462	2.313042989224628	2.935108861375909	4.656165809678693	4.319730104444379	4.066905897668853	4.144239442382507	3.7205541050498976	3.7158247218967424	3.3707740701769286	2.7769993163259623	3.2218785884048544	4.6423607920596694	4.270232337839637	3.8428783144147753	4.281186684459478	3.8984943830619234	3.7628645013637136	3.100011246878453	2.361956954614992	3.039376068881549	3.9873715298298746	3.5196940738559697	3.499287250649445	3.701232673676199	3.208597850604499	3.378404115926232	3.3437517715659406	2.743587524744781	3.2421071337324654	4.675210991323835	4.289194256059451	3.8070105413716893	4.10249258477178	3.6732770534608483	3.5000387526798704	2.1778918840987704	0	2.1521088246993654	4.151241644171667	3.5524691995793236	3.333304504297525	3.5874439983871835	2.968640504827445	3.0513470417497706	2.84017532031365	1.935464787529632	2.726916951856612	heiss.nobound5-5all.PPMIweight.LENGTH5000.SOCPOSlex
5.054573465172388	4.834000086293714	4.47902215979954	4.663025471771772	4.404554845363661	4.0008442879728525	3.5718566561732827	3.012666449324981	2.4484463484344534	4.780802368344163	4.466813996652813	4.063325933121034	4.359861506640703	3.9706962501771623	3.588384534316885	3.7321591683785433	3.228024605166896	2.814142599770334	4.774389267157566	4.398394731188221	3.694073406213409	4.4771905104865874	4.091099331382163	3.5176698891454885	3.564574059464492	2.9950622420047823	2.387701070789401	4.186847377269883	3.7743632921872474	3.306291164119311	3.9459062068841066	3.503059484138221	3.013668543548483	3.6703722882663916	3.1609706780600115	2.739653315296444	4.815350946957867	4.427918309680508	3.6335454254047383	4.354595031468316	3.920739831838157	3.15542587203007	3.0609332152976063	2.1521088246993654	0	4.358078561013649	3.814328009833319	3.1119871549811675	3.9197935978659393	3.371676038327171	2.5575543510370378	3.3817716488671907	2.676305551522045	1.7769789174643429	heiss.nobound5-5all.PPMIweight.LENGTHFOC.SOCPOSlex
